deviceId,latitude,longitude,deviceAlias,receivedDateTime,eventDateTime,address,HDOP,speed,heading,batteryBackup,ignitionEnabledFlag,deviceSerialNumber,DriverID,JourneyID,,EventType
3.56E+14,42.484,-83.24555,OpenText 1,2018-11-05T21:27:51.4966667,2018-11-05T21:27:41,"20631 Knob Woods Drive, Southfield, MI 48076, USA",0,1.6,181,14.9,FALSE,183105270,benjam0325,PT111813,,
3.56E+14,42.48385,-83.2457,OpenText 1,2018-11-05T21:28:06.3266667,2018-11-05T21:27:55,"20631 Knob Woods Drive, Southfield, MI 48076, USA",1.2,10.5,211,14.9,FALSE,183105270,benjam0325,PT111813,,
3.56E+14,42.48358,-83.24563,OpenText 1,2018-11-05T21:28:48.3733333,2018-11-05T21:28:01,"20633 Knob Woods Drive, Southfield, MI 48076, USA",0,12.4,150,15,FALSE,183105270,benjam0325,PT111813,,
3.56E+14,42.48366,-83.2457,OpenText 1,2018-11-05T21:28:48.39,2018-11-05T21:27:59,"20633 Knob Woods Drive, Southfield, MI 48076, USA",0,13,170,15,FALSE,183105270,benjam0325,PT111813,,
3.56E+14,42.48381,-83.24571,OpenText 1,2018-11-05T21:28:49.6866667,2018-11-05T21:27:56,"20631 Knob Woods Drive, Southfield, MI 48076, USA",0.6,11.1,194,14.9,FALSE,183105270,benjam0325,PT111813,,
3.56E+14,42.48355,-83.24558,OpenText 1,2018-11-05T21:28:51.83,2018-11-05T21:28:02,"20633 Knob Woods Drive, Southfield, MI 48076, USA",0,12.4,133,15,FALSE,183105270,benjam0325,PT111813,,
3.56E+14,42.48353,-83.24552,OpenText 1,2018-11-05T21:29:27.2833333,2018-11-05T21:28:03,"20633 Knob Woods Drive, Southfield, MI 48076, USA",0,12.4,113,15,FALSE,183105270,benjam0325,PT111813,,
3.56E+14,42.48362,-83.24538,OpenText 1,2018-11-05T21:29:54.2066667,2018-11-05T21:28:41,"20633 Knob Woods Drive, Southfield, MI 48076, USA",1.2,10.5,173,14.8,FALSE,183105270,benjam0325,PT111813,,
3.56E+14,42.48353,-83.24544,OpenText 1,2018-11-05T21:29:55.7666667,2018-11-05T21:28:04,"20633 Knob Woods Drive, Southfield, MI 48076, USA",1.2,13.6,94,15,FALSE,183105270,benjam0325,PT111813,,
3.56E+14,42.48368,-83.24488,OpenText 1,2018-11-05T21:29:57.55,2018-11-05T21:28:20,"(26301 - 26999) Central Park Blvd, Southfield, MI 48076, USA",0.6,11.1,294,15,FALSE,183105270,benjam0325,PT111813,,
3.56E+14,42.48388,-83.24463,OpenText 1,2018-11-05T21:29:57.7066667,2018-11-05T21:29:02,"(26301 - 26999) Central Park Blvd, Southfield, MI 48076, USA",0.6,14.2,12,14.7,FALSE,183105270,benjam0325,PT111813,,
3.56E+14,42.48378,-83.24459,OpenText 1,2018-11-05T21:30:01.4233333,2018-11-05T21:28:58,"(26301 - 26999) Central Park Blvd, Southfield, MI 48076, USA",0.6,10.5,47,14.7,FALSE,183105270,benjam0325,PT111813,,
3.56E+14,42.48371,-83.24514,OpenText 1,2018-11-05T21:30:03.6733333,2018-11-05T21:28:25,"(26301 - 26999) Central Park Blvd, Southfield, MI 48076, USA",0.6,13.6,278,14.9,FALSE,183105270,benjam0325,PT111813,,
3.56E+14,42.4838,-83.24509,OpenText 1,2018-11-05T21:30:03.69,2018-11-05T21:29:13,"(26301 - 26999) Central Park Blvd, Southfield, MI 48076, USA",1.2,11.1,283,14.6,FALSE,183105270,benjam0325,PT111813,,
3.56E+14,42.48389,-83.24473,OpenText 1,2018-11-05T21:30:03.7066667,2018-11-05T21:29:04,"(26301 - 26999) Central Park Blvd, Southfield, MI 48076, USA",0,14.2,345,14.6,FALSE,183105270,benjam0325,PT111813,,
3.56E+14,42.48368,-83.24484,OpenText 1,2018-11-05T21:30:03.8766667,2018-11-05T21:28:19,"(26301 - 26999) Central Park Blvd, Southfield, MI 48076, USA",0.6,10.5,310,15,FALSE,183105270,benjam0325,PT111813,,
3.56E+14,42.48361,-83.24533,OpenText 1,2018-11-05T21:30:03.91,2018-11-05T21:28:42,"20633 Knob Woods Drive, Southfield, MI 48076, USA",0.6,11.1,133,14.8,FALSE,183105270,benjam0325,PT111813,,
3.56E+14,42.4836,-83.24527,OpenText 1,2018-11-05T21:30:08.5333333,2018-11-05T21:28:43,"(26301 - 26999) Central Park Blvd, Southfield, MI 48076, USA",1.2,12.4,96,14.8,FALSE,183105270,benjam0325,PT111813,,
3.56E+14,42.48389,-83.24494,OpenText 1,2018-11-05T21:30:08.7366667,2018-11-05T21:29:08,"(26301 - 26999) Central Park Blvd, Southfield, MI 48076, USA",0,10.5,300,14.7,FALSE,183105270,benjam0325,PT111813,,
3.56E+14,42.48384,-83.24457,OpenText 1,2018-11-05T21:30:09.86,2018-11-05T21:29:00,"(26301 - 26999) Central Park Blvd, Southfield, MI 48076, USA",0.5,12.4,31,14.7,FALSE,183105270,benjam0325,PT111813,,
3.56E+14,42.4839,-83.24482,OpenText 1,2018-11-05T21:30:09.8766667,2018-11-05T21:29:06,"(26301 - 26999) Central Park Blvd, Southfield, MI 48076, USA",0,12.4,324,14.6,FALSE,183105270,benjam0325,PT111813,,
3.56E+14,42.48362,-83.24506,OpenText 1,2018-11-05T21:30:36.33,2018-11-05T21:29:19,"(26301 - 26999) Central Park Blvd, Southfield, MI 48076, USA",0,13,218,14.5,FALSE,183105270,benjam0325,PT111813,,
3.56E+14,42.48336,-83.24485,OpenText 1,2018-11-05T21:30:39.2833333,2018-11-05T21:29:42,"(26301 - 26999) Central Park Blvd, Southfield, MI 48076, USA",0,0,174,14.5,FALSE,183105270,benjam0325,PT111813,,
3.56E+14,42.4836,-83.24506,OpenText 1,2018-11-05T21:30:40.2366667,2018-11-05T21:29:20,"(26301 - 26999) Central Park Blvd, Southfield, MI 48076, USA",0,10.5,195,14.5,FALSE,183105270,benjam0325,PT111813,,
3.56E+14,42.48324,-83.24477,OpenText 1,2018-11-05T21:31:59.2233333,2018-11-05T21:31:42,"(26301 - 26999) Central Park Blvd, Southfield, MI 48076, USA",0,0,183,14.8,FALSE,183105270,benjam0325,PT111813,,
3.56E+14,42.48319,-83.24458,OpenText 1,2018-11-05T21:32:19.77,2018-11-05T21:31:58,"(26301 - 26999) Central Park Blvd, Southfield, MI 48076, USA",1.8,11.1,90,14.7,FALSE,183105270,benjam0325,PT111813,,
3.56E+14,42.48328,-83.24418,OpenText 1,2018-11-05T21:32:22.4433333,2018-11-05T21:32:15,"26999 Central Park Blvd, Southfield, MI 48076, USA",2.4,11.1,37,14.7,FALSE,183105270,benjam0325,PT111813,,
3.56E+14,42.48333,-83.24416,OpenText 1,2018-11-05T21:32:23.32,2018-11-05T21:32:16,"26999 Central Park Blvd, Southfield, MI 48076, USA",2.4,13.6,19,14.7,FALSE,183105270,benjam0325,PT111813,,
3.56E+14,42.48343,-83.24415,OpenText 1,2018-11-05T21:32:33.5066667,2018-11-05T21:32:18,"26999 Central Park Blvd, Southfield, MI 48076, USA",0,14.9,358,14.7,FALSE,183105270,benjam0325,PT111813,,
3.56E+14,42.48675,-83.24446,OpenText 1,2018-11-05T21:33:17.6166667,2018-11-05T21:33:09,"26926 Central Park Boulevard, Southfield, MI 48076, USA",0,14.9,15,14.6,FALSE,183105270,benjam0325,PT111813,,
3.56E+14,42.4868,-83.24442,OpenText 1,2018-11-05T21:33:20.1933333,2018-11-05T21:33:10,"26934 Central Park Boulevard, Southfield, MI 48076, USA",0,13.6,31,14.6,FALSE,183105270,benjam0325,PT111813,,
3.56E+14,42.48685,-83.2443,OpenText 1,2018-11-05T21:33:25.9133333,2018-11-05T21:33:12,"26944 Central Park Boulevard, Southfield, MI 48076, USA",0,12.4,65,14.7,FALSE,183105270,benjam0325,PT111813,,
3.56E+14,42.48687,-83.24415,OpenText 1,2018-11-05T21:33:28.15,2018-11-05T21:33:14,"26934 Central Park Boulevard, Southfield, MI 48076, USA",1.2,14.2,85,14.6,FALSE,183105270,benjam0325,PT111813,,
3.56E+14,42.48683,-83.24436,OpenText 1,2018-11-05T21:33:28.96,2018-11-05T21:33:11,"26944 Central Park Boulevard, Southfield, MI 48076, USA",0,12.4,49,14.7,FALSE,183105270,benjam0325,PT111813,,
3.56E+14,42.48695,-83.24304,OpenText 1,2018-11-05T21:33:53.9,2018-11-05T21:33:42,"26903 Meadowlark, Southfield, MI 48076, USA",1.2,14.9,87,14.5,FALSE,183105270,benjam0325,PT111813,,
3.56E+14,42.48759,-83.22227,OpenText 1,2018-11-05T21:35:50.8533333,2018-11-05T21:35:42,"26997 Southfield Road, Southfield, MI 48076, USA",0,31,87,14.5,FALSE,183105270,benjam0325,PT111813,,
3.56E+14,42.48772,-83.2134,OpenText 1,2018-11-05T21:37:11.9666667,2018-11-05T21:36:52,"16901 Coral Gables St, Southfield, MI 48076, USA",2.4,27.3,101,14.5,FALSE,183105270,benjam0325,PT111813,,
3.56E+14,42.48726,-83.21174,OpenText 1,2018-11-05T21:37:15.03,2018-11-05T21:37:03,"26862 Pierce Street, Southfield, MI 48076, USA",0.6,31,117,14.5,FALSE,183105270,benjam0325,PT111813,,
3.56E+14,42.48617,-83.20975,OpenText 1,2018-11-05T21:37:57.5,2018-11-05T21:37:17,"16260 Meadowood Rd, Southfield, MI 48076, USA",0,34.1,137,14.5,FALSE,183105270,benjam0325,PT111813,,
3.56E+14,42.48478,-83.20844,OpenText 1,2018-11-05T21:37:57.5466667,2018-11-05T21:37:28,"16217 Meadowood Road, Southfield, MI 48076, USA",1.2,42.8,153,14.5,FALSE,183105270,benjam0325,PT111813,,
3.56E+14,42.48333,-83.20785,OpenText 1,2018-11-05T21:38:00.2166667,2018-11-05T21:37:36,"16157 Meadowood Avenue, Southfield, MI 48076, USA",0,48.4,170,14.5,FALSE,183105270,benjam0325,PT111813,,
3.56E+14,42.4787,-83.20582,OpenText 1,2018-11-05T21:38:06.7633333,2018-11-05T21:37:59,"25397 Fairfax Street, Southfield, MI 48075, USA",0.6,57.1,140,14.5,FALSE,183105270,benjam0325,PT111813,,
3.56E+14,42.48234,-83.20766,OpenText 1,2018-11-05T21:38:07.0933333,2018-11-05T21:37:41,"(16301 - 16499) Lincoln Dr, Southfield, MI 48076, USA",0.6,49.7,172,14.6,FALSE,183105270,benjam0325,PT111813,,
3.56E+14,42.4776,-83.2041,OpenText 1,2018-11-05T21:38:11.92,2018-11-05T21:38:06,"25374 Fairfax Street, Southfield, MI 48075, USA",0,59,123,14.5,FALSE,183105270,benjam0325,PT111813,,
3.56E+14,42.47692,-83.20201,OpenText 1,2018-11-05T21:38:50.5,2018-11-05T21:38:13,"25474 Greenfield Rd, Oak Park, MI 48237, USA",0.6,60.2,105,14.5,FALSE,183105270,benjam0325,PT111813,,
3.56E+14,42.47697,-83.19391,OpenText 1,2018-11-05T21:38:51.9833333,2018-11-05T21:38:37,"(25403 - 25453) Briar Drive, Oak Park, MI 48237, USA",0,63.3,103,14.5,FALSE,183105270,benjam0325,PT111813,,
3.56E+14,42.47573,-83.19039,OpenText 1,2018-11-05T21:38:55.72,2018-11-05T21:38:48,"(24668 - 24898) Gardner St, Oak Park, MI 48237, USA",0,65.2,119,14.5,FALSE,183105270,benjam0325,PT111813,,
3.56E+14,42.47672,-83.19968,OpenText 1,2018-11-05T21:39:03.5166667,2018-11-05T21:38:20,"25396 S Montierth Ln Court, Oak Park, MI 48237, USA",0.6,61.5,87,14.5,FALSE,183105270,benjam0325,PT111813,,
3.56E+14,42.47457,-83.18745,OpenText 1,2018-11-05T21:39:49.7366667,2018-11-05T21:38:57,"14249 Wales St, Oak Park, MI 48237, USA",0,67.7,103,14.5,FALSE,183105270,benjam0325,PT111813,,
3.56E+14,42.47445,-83.18208,OpenText 1,2018-11-05T21:39:51.02,2018-11-05T21:39:11,"13554 W 10 Mile Rd, Oak Park, MI 48237, USA",0.6,72.7,87,14.5,FALSE,183105270,benjam0325,PT111813,,
3.56E+14,42.4747,-83.16967,OpenText 1,2018-11-05T21:39:58.1133333,2018-11-05T21:39:42,"10626 W 10 Mile Rd, Oak Park, MI 48237, USA",0,70.8,87,14.5,FALSE,183105270,benjam0325,PT111813,,
3.56E+14,42.47487,-83.14593,OpenText 1,2018-11-05T21:41:59.4766667,2018-11-05T21:41:41,"254 W 10 Mile Rd, Oak Park, MI 48237, USA",0,0,91,14.5,FALSE,183105270,benjam0325,PT111813,,HardBrake
3.56E+14,42.4751,-83.14492,OpenText 1,2018-11-05T21:42:12.57,2018-11-05T21:42:07,"192 W 10 Mile Rd, Oak Park, MI 48237, USA",0,11.8,332,14.5,FALSE,183105270,benjam0325,PT111813,,
3.56E+14,42.47493,-83.14491,OpenText 1,2018-11-05T21:42:13.5566667,2018-11-05T21:42:03,"190 W 10 Mile Rd, Oak Park, MI 48237, USA",0,13,67,14.5,FALSE,183105270,benjam0325,PT111813,,
3.56E+14,42.47506,-83.14489,OpenText 1,2018-11-05T21:42:13.96,2018-11-05T21:42:06,"190 W 10 Mile Rd, Oak Park, MI 48237, USA",0.5,11.8,352,14.6,FALSE,183105270,benjam0325,PT111813,,
3.56E+14,42.47497,-83.14488,OpenText 1,2018-11-05T21:42:17.3066667,2018-11-05T21:42:04,"188 W 10 Mile Rd, Oak Park, MI 48237, USA",0,11.8,36,14.5,FALSE,183105270,benjam0325,PT111813,,
3.56E+14,42.47501,-83.14487,OpenText 1,2018-11-05T21:42:21.01,2018-11-05T21:42:05,"188 W 10 Mile Rd, Oak Park, MI 48237, USA",0,11.1,10,14.5,FALSE,183105270,benjam0325,PT111813,,
3.56E+14,42.47645,-83.14607,OpenText 1,2018-11-05T21:43:08.0733333,2018-11-05T21:43:02,"1554 S Washington Ave, Royal Oak, MI 48067, USA",0,29.2,348,14.6,FALSE,183105270,benjam0325,PT111813,,
3.56E+14,42.48129,-83.14632,OpenText 1,2018-11-05T21:43:56.5266667,2018-11-05T21:43:41,"1031 Washington Avenue, Royal Oak, MI 48067, USA",0,29.2,358,14.7,FALSE,183105270,benjam0325,PT111813,,
3.56E+14,42.48915,-83.14658,OpenText 1,2018-11-05T21:45:59.3566667,2018-11-05T21:45:42,"167 Washington Avenue, Royal Oak, MI 48067, USA",0,0,357,14.7,FALSE,183105270,benjam0325,PT111813,,
3.56E+14,42.49647,-83.1469,OpenText 1,2018-11-05T21:47:56.8933333,2018-11-05T21:47:42,"295 Crane Avenue, Royal Oak, MI 48067, USA",0,30.4,358,14.7,FALSE,183105270,benjam0325,PT111813,,
3.56E+14,42.49802,-83.14681,OpenText 1,2018-11-05T21:48:17.1266667,2018-11-05T21:48:10,"269 Catalpa Drive, Royal Oak, MI 48067, USA",1.8,12.4,69,14.7,FALSE,183105270,benjam0325,PT111813,,
3.56E+14,42.49801,-83.14687,OpenText 1,2018-11-05T21:48:27.0166667,2018-11-05T21:48:09,"279 Catalpa Drive, Royal Oak, MI 48067, USA",1.8,10.5,48,14.8,FALSE,183105270,benjam0325,PT111813,,
3.56E+14,42.49851,-83.14456,OpenText 1,2018-11-05T21:49:47.9733333,2018-11-05T21:49:33,"1054 N Main St, Royal Oak, MI 48067, USA",2.4,24.2,15,14.5,FALSE,183105270,benjam0325,PT111813,,
3.56E+14,42.49834,-83.14466,OpenText 1,2018-11-05T21:49:51.8333333,2018-11-05T21:49:31,"1012 N Main St, Royal Oak, MI 48067, USA",2.4,19.2,39,14.5,FALSE,183105270,benjam0325,PT111813,,
3.56E+14,42.49951,-83.1443,OpenText 1,2018-11-05T21:49:54.91,2018-11-05T21:49:41,"1128 Rochester Rd, Royal Oak, MI 48067, USA",0.6,35.4,10,14.4,FALSE,183105270,benjam0325,PT111813,,
3.56E+14,42.51076,-83.1415,OpenText 1,2018-11-05T21:51:55.68,2018-11-05T21:51:41,"2456 Rochester Rd, Royal Oak, MI 48073, USA",0,37.9,9,14.1,FALSE,183105270,benjam0325,PT111813,,
3.56E+14,42.51957,-83.13848,OpenText 1,2018-11-05T21:54:01.98,2018-11-05T21:53:42,"479 13 Mile Road, Royal Oak, MI 48073, USA",0,0,340,14.1,FALSE,183105270,benjam0325,PT111813,,
3.56E+14,42.51967,-83.13864,OpenText 1,2018-11-05T21:56:03.5933333,2018-11-05T21:55:41,"534 E Windemere Ave, Royal Oak, MI 48073, USA",0,0,270,14,FALSE,183105270,benjam0325,PT111813,,
3.56E+14,42.51966,-83.13888,OpenText 1,2018-11-05T21:57:54.7066667,2018-11-05T21:57:42,"3362 Rochester Road, Royal Oak, MI 48073, USA",0,0,312,14,FALSE,183105270,benjam0325,PT111813,,
3.56E+14,42.52286,-83.1383,OpenText 1,2018-11-05T21:59:18.24,2018-11-05T21:59:02,"518 Englewood Avenue, Royal Oak, MI 48073, USA",1.2,11.1,83,13.9,FALSE,183105270,benjam0325,PT111813,,
3.56E+14,42.523,-83.13493,OpenText 1,2018-11-05T21:59:49.7233333,2018-11-05T21:59:42,"799 Englewood Ave, Royal Oak, MI 48073, USA",0,16.1,85,13.9,FALSE,183105270,benjam0325,PT111813,,
3.56E+14,42.52279,-83.13095,OpenText 1,2018-11-05T22:01:58.59,2018-11-05T22:01:41,"3744 Blair Avenue, Royal Oak, MI 48073, USA",0,0,94,12.8,FALSE,183105270,benjam0325,PT111813,,
3.56E+14,42.52277,-83.13097,OpenText 1,2018-11-05T22:03:51.6533333,2018-11-05T22:03:41,"3730 Blair Avenue, Royal Oak, MI 48073, USA",0,0,94,12.7,FALSE,183105270,benjam0325,PT111813,,
3.56E+14,42.52276,-83.13094,OpenText 1,2018-11-05T22:04:37.81,2018-11-05T22:04:23,"3728 Blair Avenue, Royal Oak, MI 48073, USA",0,0,0,12.7,FALSE,183105270,benjam0325,PT111813,,
3.56E+14,42.52274,-83.13096,OpenText 1,2018-11-05T23:15:56.0433333,2018-11-05T23:15:46,"3722 Blair Avenue, Royal Oak, MI 48073, USA",0,0.1,157,14.6,FALSE,183105270,benjam0325,PT111814,,RemoteStart
3.56E+14,42.52306,-83.13092,OpenText 1,2018-11-05T23:17:16.7333333,2018-11-05T23:17:07,"1215 Englewood Ave, Royal Oak, MI 48073, USA",1.2,10.5,64,14.6,FALSE,183105270,benjam0325,PT111814,,
3.56E+14,42.52306,-83.13079,OpenText 1,2018-11-05T23:17:27.2966667,2018-11-05T23:17:09,"1227 Englewood Ave, Royal Oak, MI 48073, USA",0,12.4,85,14.6,FALSE,183105270,benjam0325,PT111814,,
3.56E+14,42.52312,-83.1273,OpenText 1,2018-11-05T23:18:00.1866667,2018-11-05T23:17:47,"1558 Englewood Ave, Royal Oak, MI 48073, USA",0.6,20.5,85,14.5,FALSE,183105270,benjam0325,PT111814,,
3.56E+14,42.52322,-83.12592,OpenText 1,2018-11-05T23:18:36.1266667,2018-11-05T23:18:19,"3703 N Campbell Rd, Madison Heights, MI 48071, USA",3.1,11.8,36,14.6,FALSE,183105270,benjam0325,PT111814,,
3.56E+14,42.52341,-83.12588,OpenText 1,2018-11-05T23:19:00.3133333,2018-11-05T23:18:22,"3747 N Campbell Rd, Madison Heights, MI 48071, USA",3.1,20.5,0,14.5,FALSE,183105270,benjam0325,PT111814,,
3.56E+14,42.52327,-83.1259,OpenText 1,2018-11-05T23:19:09.0333333,2018-11-05T23:18:20,"3715 N Campbell Rd, Madison Heights, MI 48071, USA",2.4,14.2,16,14.5,FALSE,183105270,benjam0325,PT111814,,
3.56E+14,42.53302,-83.12628,OpenText 1,2018-11-05T23:20:01.69,2018-11-05T23:19:47,"32932 Campbell Road, Madison Heights, MI 48071, USA",0,33.5,357,14.5,FALSE,183105270,benjam0325,PT111814,,
3.56E+14,42.53368,-83.12628,OpenText 1,2018-11-05T23:20:09.9866667,2018-11-05T23:19:54,"32986 Campbell Road, Madison Heights, MI 48071, USA",0,12.4,21,14.5,FALSE,183105270,benjam0325,PT111814,,
3.56E+14,42.53372,-83.12622,OpenText 1,2018-11-05T23:20:40.8933333,2018-11-05T23:19:55,"1488 14 Mile Road, Madison Heights, MI 48071, USA",0,12.4,41,14.6,FALSE,183105270,benjam0325,PT111814,,
3.56E+14,42.53374,-83.12616,OpenText 1,2018-11-05T23:20:44.8933333,2018-11-05T23:19:56,"1486 14 Mile Road, Madison Heights, MI 48071, USA",1.2,13.6,64,14.6,FALSE,183105270,benjam0325,PT111814,,
3.56E+14,42.53376,-83.12597,OpenText 1,2018-11-05T23:20:46.63,2018-11-05T23:19:58,"1474 14 Mile Road, Madison Heights, MI 48071, USA",2.4,19.2,85,14.5,FALSE,183105270,benjam0325,PT111814,,
3.56E+14,42.53385,-83.12162,OpenText 1,2018-11-05T23:21:00.8333333,2018-11-05T23:20:46,"1189 14 Mile Road, Troy, MI 48083, USA",3.7,12.4,102,14.5,FALSE,183105270,benjam0325,PT111814,,
3.56E+14,42.53376,-83.12036,OpenText 1,2018-11-05T23:21:10.46,2018-11-05T23:20:58,"32987 Stephenson HighWay, Madison Heights, MI 48071, USA",0,15.5,124,14.5,FALSE,183105270,benjam0325,PT111814,,
3.56E+14,42.53364,-83.12028,OpenText 1,2018-11-05T23:21:10.7233333,2018-11-05T23:21:00,"32975 Stephenson HighWay, Madison Heights, MI 48071, USA",1.8,18.6,166,14.5,FALSE,183105270,benjam0325,PT111814,,
3.56E+14,42.53248,-83.11988,OpenText 1,2018-11-05T23:21:21.4733333,2018-11-05T23:21:17,"(32600 - 32698) Stephenson Hwy, Madison Heights, MI 48071, USA",1.8,12.4,37,14.5,FALSE,183105270,benjam0325,PT111814,,
3.56E+14,42.53244,-83.12005,OpenText 1,2018-11-05T23:21:25.9733333,2018-11-05T23:21:13,"(32600 - 32698) Stephenson Hwy, Madison Heights, MI 48071, USA",0,11.1,147,14.5,FALSE,183105270,benjam0325,PT111814,,
3.56E+14,42.53245,-83.1199,OpenText 1,2018-11-05T23:21:29.0533333,2018-11-05T23:21:16,"(32600 - 32698) Stephenson Hwy, Madison Heights, MI 48071, USA",0.6,10.5,68,14.5,FALSE,183105270,benjam0325,PT111814,,
3.56E+14,42.53254,-83.11986,OpenText 1,2018-11-05T23:21:30.9433333,2018-11-05T23:21:18,"32622 Stephenson Hwy, Madison Heights, MI 48071, USA",3,15.5,11,14.4,FALSE,183105270,benjam0325,PT111814,,
3.56E+14,42.53562,-83.11994,OpenText 1,2018-11-05T23:22:00.49,2018-11-05T23:21:47,"(1085 - 903) 14 Mile Road, Troy, MI 48083, USA",0,42.2,358,14.5,FALSE,183105270,benjam0325,PT111814,,
3.56E+14,42.54602,-83.12034,OpenText 1,2018-11-05T23:22:59.1633333,2018-11-05T23:22:46,"(1201 - 1399) Stephenson Hwy, Troy, MI 48083, USA",0,51.5,355,14.5,FALSE,183105270,benjam0325,PT111814,,
3.56E+14,42.54835,-83.12104,OpenText 1,2018-11-05T23:23:37.9633333,2018-11-05T23:22:58,"(1201 - 1399) Stephenson Hwy, Troy, MI 48083, USA",1.2,46.6,339,14.5,FALSE,183105270,benjam0325,PT111814,,
3.56E+14,42.55417,-83.1259,OpenText 1,2018-11-05T23:23:55.5733333,2018-11-05T23:23:40,"1102 Sylvia Drive, Troy, MI 48083, USA",2.4,41.6,323,14.4,FALSE,183105270,benjam0325,PT111814,,
3.56E+14,42.5553,-83.1269,OpenText 1,2018-11-05T23:24:01.6366667,2018-11-05T23:23:47,"1097 Brinston, Troy, MI 48083, USA",0,49,327,14.4,FALSE,183105270,benjam0325,PT111814,,
3.56E+14,42.55791,-83.129,OpenText 1,2018-11-05T23:24:14.48,2018-11-05T23:24:03,"2591 Acacia Drive, Troy, MI 48083, USA",0,42.2,339,14.4,FALSE,183105270,benjam0325,PT111814,,
3.56E+14,42.5592,-83.1294,OpenText 1,2018-11-05T23:24:21.9,2018-11-05T23:24:11,"2768 Rochester Rd, Troy, MI 48098, USA",0,37.9,356,14.4,FALSE,183105270,benjam0325,PT111814,,
3.56E+14,42.56022,-83.1293,OpenText 1,2018-11-05T23:24:26.06,2018-11-05T23:24:19,"2812 Rochester Road, Troy, MI 48083, USA",0,21.7,13,14.4,FALSE,183105270,benjam0325,PT111814,,
3.56E+14,42.56048,-83.12901,OpenText 1,2018-11-05T23:24:28.8566667,2018-11-05T23:24:23,"2852 Rochester Rd, Troy, MI 48083, USA",1.2,22.3,60,14.4,FALSE,183105270,benjam0325,PT111814,,
3.56E+14,42.56053,-83.12876,OpenText 1,2018-11-05T23:24:30.4966667,2018-11-05T23:24:25,"2862 Rochester Rd, Troy, MI 48083, USA",2.4,26.7,80,14.4,FALSE,183105270,benjam0325,PT111814,,
3.56E+14,42.56037,-83.1292,OpenText 1,2018-11-05T23:24:33.59,2018-11-05T23:24:21,"2836 Rochester Rd, Troy, MI 48083, USA",0,20.5,32,14.5,FALSE,183105270,benjam0325,PT111814,,
3.56E+14,42.56049,-83.12696,OpenText 1,2018-11-05T23:24:42.2933333,2018-11-05T23:24:36,"1184 Owendale Drive, Troy, MI 48083, USA",0,25.4,123,14.4,FALSE,183105270,benjam0325,PT111814,,
3.56E+14,42.56041,-83.12688,OpenText 1,2018-11-05T23:24:45.84,2018-11-05T23:24:37,"1186 Owendale Drive, Troy, MI 48083, USA",0,25.4,141,14.4,FALSE,183105270,benjam0325,PT111814,,
3.56E+14,42.56022,-83.1268,OpenText 1,2018-11-05T23:24:46.1066667,2018-11-05T23:24:39,"1190 Owendale Drive, Troy, MI 48083, USA",0,24.8,172,14.4,FALSE,183105270,benjam0325,PT111814,,
3.56E+14,42.56057,-83.12723,OpenText 1,2018-11-05T23:24:47.81,2018-11-05T23:24:34,"1174 Owendale Drive, Troy, MI 48083, USA",0,28.5,99,14.4,FALSE,183105270,benjam0325,PT111814,,
3.56E+14,42.56002,-83.12684,OpenText 1,2018-11-05T23:24:56.81,2018-11-05T23:24:41,"1188 Owendale Drive, Troy, MI 48083, USA",0.6,26.1,195,14.5,FALSE,183105270,benjam0325,PT111814,,
3.56E+14,42.55985,-83.127,OpenText 1,2018-11-05T23:24:59.0433333,2018-11-05T23:24:43,"1182 Owendale Drive, Troy, MI 48083, USA",0,25.4,227,14.5,FALSE,183105270,benjam0325,PT111814,,
3.56E+14,42.55977,-83.12725,OpenText 1,2018-11-05T23:25:00.4666667,2018-11-05T23:24:45,"1172 Owendale Drive, Troy, MI 48083, USA",0.6,26.1,256,14.5,FALSE,183105270,benjam0325,PT111814,,
3.56E+14,42.55957,-83.13147,OpenText 1,2018-11-05T23:26:30.69,2018-11-05T23:25:47,"(901 - 999) Century Dr, Troy, MI 48083, USA",1.2,21.7,268,14.5,FALSE,183105270,benjam0325,PT111814,,
3.56E+14,42.55918,-83.14812,OpenText 1,2018-11-05T23:28:00.08,2018-11-05T23:27:47,"2705 Livernois Rd, Troy, MI 48083, USA",2.4,29.8,269,14.5,FALSE,183105270,benjam0325,PT111814,,
3.56E+14,42.55911,-83.15202,OpenText 1,2018-11-05T23:28:18.33,2018-11-05T23:28:08,"2701 Spencer Street, Troy, MI 48084, USA",0,28.5,273,14.4,FALSE,183105270,benjam0325,PT111814,,
3.56E+14,42.56014,-83.15589,OpenText 1,2018-11-05T23:29:24.85,2018-11-05T23:29:10,"606 Lowery Rd, Troy, MI 48084, USA",0,21.1,305,14.4,FALSE,183105270,benjam0325,PT111814,,
3.56E+14,42.55941,-83.15409,OpenText 1,2018-11-05T23:29:29.5833333,2018-11-05T23:28:46,"498 Lowery Rd, Troy, MI 48084, USA",1.1,13.6,289,14.5,FALSE,183105270,benjam0325,PT111814,,
3.56E+14,42.56101,-83.15711,OpenText 1,2018-11-05T23:30:01.0533333,2018-11-05T23:29:47,"(482 - 598) W Big Beaver Rd, Troy, MI 48084, USA",1.2,11.1,318,14.5,FALSE,183105270,benjam0325,PT111814,,
